"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"looking",0.854435175657272,-0.581942707300186,-0.757447749376297,0.321391113102436,-0.501496732234955,0.117848508059978,-0.797992318868637,0.271125930827111,0.12086433172226,-0.0114040076732635,0.0700840502977371,0.761104479432106,1.00593733787537,0.122601062059402,0.779640376567841,0.832201153039932,0.15338508784771,-0.681129604578018,0.668825536966324,-0.0260136127471924,-0.42180060595274,0.265883769840002,-0.738298907876015,0.422128349542618,0.451140716671944,0.988613128662109,0.0246578007936478,-0.468784354627132,0.367673933506012,-0.266265213489532,0.809021174907684,1.13928744196892,0.694381088018417,-0.0426640808582306,0.996425837278366,-0.201001100242138,0.542287856340408,-1.18206888437271,-1.00048562884331,-0.299927346408367,0.474474683403969,-1.53492999076843,0.455125307664275,0.942490816116333,0.48593732714653,0.165390875190496,-0.135388478636742,0.145986005663872,-0.351298093795776,-0.127836376428604
"-",-0.0410017520189285,-0.585051029920578,0.174419451504946,-0.0482498109340668,0.0967048667371273,0.0694677978754044,0.285284273326397,-0.0124716199934483,0.546938195824623,0.0135529488325119,0.733894199132919,-0.183960072696209,0.0532289445400238,0.01552495919168,0.345004465430975,0.787838608026505,-0.338188976049423,0.305006708949804,-0.54356250166893,-0.170706063508987,0.309458695352077,0.382809979841113,0.130346909165382,0.0366376042366028,0.676263391971588,-0.00164920091629028,0.0464216321706772,0.171493828296661,0.127310730516911,0.112324789166451,-0.7130082026124,-0.513901263475418,0.437141686677933,-0.385340452194214,0.469369493424892,0.868458837270737,-0.233661241829395,-0.133851051330566,0.453343510627747,0.485508751124144,0.74522852897644,0.117754727602005,0.2612584233284,0.334608893841505,-0.00733177363872528,-0.0916111953556538,0.139893308281898,-0.134483367204666,0.473465882241726,-0.0609129816293716
"result",0.251675136387348,0.396060865372419,-0.211036026477814,-0.185586731880903,0.506400242447853,0.387518897652626,-0.220244705677032,-0.199390940368176,-0.109788753092289,0.919829519465566,-0.480100512504578,-0.515966922044754,-1.1855434179306,0.00551360845565796,0.0941527988761663,-0.00442513450980186,0.167721591889858,-0.78223605453968,-0.0297874361276627,0.0508081912994385,0.00875369179993868,-0.510459005832672,-0.140714854001999,-0.508904114365578,-0.241036802530289,-0.580039769411087,0.250290378928185,0.0559958443045616,0.319419801235199,-0.84528261423111,-0.183766566449776,0.117157503962517,-0.282522261142731,0.0824707932770252,0.0266786813735962,0.438001684844494,-0.460779460147023,0.441692714579403,-0.332913100719452,0.333924271166325,-0.375149164348841,0.350563183426857,-0.291720278561115,-0.244687110185623,0.208809867501259,-0.161573369055986,0.505989335477352,0.356391534209251,0.489844314754009,0.216417536139488
"specs",-0.51600070297718,0.37297511100769,0.31967893242836,-0.143964387476444,-0.144647117704153,-0.33280149102211,-0.384879767894745,-0.64142170548439,-0.313721243292093,0.774565160274506,-0.0970010906457901,-0.498485341668129,0.335385516285896,0.546186596155167,-0.383966542780399,1.66161131858826,-0.21614396572113,-0.25387579202652,0.463096126914024,-0.0527470409870148,0.481848664581776,0.248267903923988,-0.383418958634138,-0.00253024697303772,0.3592962436378,0.43711655959487,-0.315085351467133,0.167939841747284,0.698910787701607,-0.19536579400301,-0.370052769780159,-0.576555460691452,-1.12570589780807,0.369501102715731,0.0968739241361618,-0.384812235832214,-0.16859095543623,-0.840124309062958,-0.227849677205086,0.509540541097522,0.0952563439495862,0.203152739442885,-0.70361802354455,-0.389773771166801,0.327569924294949,-0.809379011392593,0.663183614611626,0.459171175956726,0.101439216989093,-0.280402630567551
"do.",0.140541523694992,0.495730649679899,0.530484311282635,0.347128205001354,0.33104407787323,0.364552661776543,-0.232102572917938,0.314619526267052,0.184171915054321,-0.0266986284404993,-0.450750994496047,-0.0611324347555637,0.894408732652664,0.513141274452209,-0.0359485801309347,-0.354310072958469,0.212152734398842,0.708806455135345,0.0472063459455967,-0.513755202293396,-0.340303283184767,-0.438195139169693,0.112849459052086,0.525401301681995,-0.127772234380245,-0.0551185607910156,-0.694035761058331,-0.498635143041611,-1.09740993380547,-0.166885659098625,-0.369544403627515,0.0717839002609253,-1.10400921106339,-0.15889348834753,0.235394656658173,-0.986770302057266,0.263842508196831,0.509534880518913,0.908239141106606,-0.745601028203964,0.137749075889587,-0.483479902148247,0.547775954008102,-1.06634992361069,-0.290973618626595,-0.166746109724045,0.0816106563434005,-0.607785046100616,-0.340302616357803,-0.114510431885719
"push",-0.897453963756561,-0.781746536493301,0.344910759478807,0.103965118527412,0.246374003589153,-0.812801092863083,-0.0610162280499935,-0.0149359628558159,-0.212113201618195,-0.236822828650475,-0.280461058020592,0.546697676181793,0.391801208257675,0.17333965038415,-0.367787644267082,0.747178643941879,-0.0114545077085495,0.0778061375021935,0.316474422812462,-0.407682225108147,-0.426278423517942,-0.358851671218872,-0.435096219182014,0.777993500232697,-0.501836255192757,0.443315436132252,-0.77239516377449,-0.478810623288155,0.158070774748921,0.413293302059174,-1.07541656494141,-0.562768295407295,-0.132230684161186,0.235858678817749,0.253093346953392,-0.699594736099243,-0.675900299102068,-0.11596705019474,-0.366550266742706,-0.0145188570022583,-0.0315429493784904,0.20018314383924,-0.914106070995331,-0.453858412802219,-0.657486140727997,-0.326855689287186,-0.578957408666611,0.26712030172348,-0.777818991336972,-0.557525336742401
"better",1.17109054327011,-0.309210188686848,0.223340302705765,-0.741591274738312,0.130955595523119,0.506521001458168,0.620565861463547,-1.00245389342308,0.333143601194024,-0.303330063819885,0.393574565649033,0.0563178062438965,0.210616814903915,-1.02659797668457,-0.091341495513916,0.965316593647003,-1.0083549618721,-0.349239148199558,-0.134167902171612,0.576277494430542,-0.0963592231273651,0.26655624806881,0.499989345669746,0.646201409399509,-0.0802882835268974,0.285352554172277,-0.89079150557518,0.555548891425133,1.24292373657227,0.429385513067245,-0.993576318025589,-1.06672203540802,0.688175141811371,-0.424415791407228,0.383118599653244,0.414648666977882,-0.15675188601017,-0.436264738440514,-0.690721362829208,0.210809051990509,0.478006392717361,-0.860474109649658,0.633862063288689,-0.511802822351456,0.935614556074142,0.540820494294167,0.345786847174168,0.678195089101791,0.891727715730667,-0.929725497961044
"coding",0.344840494915843,0.542444467544556,-0.997586667537689,0.241582848131657,0.514383256435394,0.156930685043335,-0.630861356854439,0.566506966948509,-0.0656034797430038,0.215025201439857,-1.1635861992836,0.605092830955982,-0.334764987230301,-0.171226412057877,0.306592382490635,-0.436546098440886,0.867545932531357,0.658314079046249,0.166799157857895,0.115200538188219,0.43264052271843,-0.0800817981362343,0.38817073404789,-1.05542397499084,0.0645425021648407,0.693552926182747,-0.484909936785698,0.271419517695904,0.307814344763756,-0.3808434009552,0.521880134940147,0.48237980902195,-0.431357411667705,0.569566816091537,-0.0881927311420441,0.891067579388618,0.287992745637894,0.585835158824921,-0.6028957888484,-0.410611853003502,-0.380531221628189,0.526044219732285,0.51021484285593,-0.281681012362242,0.468429639935493,-0.726906523108482,-0.0812955796718597,0.503788188099861,0.569784684106708,-0.11213443428278
"12",-0.47639973461628,0.326069332659245,-0.173562973737717,-0.39694438315928,-0.685112111270428,-0.242926083505154,-0.773378878831863,-0.0417316183447838,-0.378097079694271,-0.141195259988308,0.205073412507772,-0.218767806887627,0.357520207762718,0.381606318056583,-1.22836554050446,-0.258706249296665,0.354675576090813,-0.529581919312477,-0.451698815915734,-0.832054436206818,-0.115248784422874,-0.455734297633171,-0.40384715795517,-0.914549738168716,-0.403863243758678,0.589504018425941,-0.520073235034943,0.167818784713745,0.348540863255039,0.16123354434967,0.635437428951263,-0.623196572065353,-1.00957289338112,-0.120834443718195,-0.78806360065937,-0.238521233201027,-0.325560569763184,0.268457405269146,0.366836383938789,0.0431699007749557,-0.652814775705338,0.73952753469348,0.0928121916949749,-0.31818775087595,-0.222297936677933,-0.307866334915161,0.0317080169916153,0.196639074012637,-0.031827837228775,0.282474542036653
"piece",-0.822557032108307,-0.84731513261795,0.207097060978413,0.412687748670578,-0.382547788321972,0.177602805197239,0.0135297738015652,-0.235337279736996,-0.171777814626694,0.305457009002566,0.468739634379745,-0.518652118742466,-0.736617028713226,-0.854072049260139,0.345386080443859,1.23439049720764,-0.323808126151562,-0.0444874241948128,-0.134397502988577,-1.43993192911148,1.22766917943954,-0.531902819871902,-0.539691224694252,-0.489175848662853,0.26134922541678,0.231080129742622,-0.258323401212692,-0.495824433863163,0.621155440807343,-0.109801739454269,1.08911794424057,0.628736186772585,-0.116029113531113,1.07784116268158,0.132654130458832,-0.272933660075068,-1.03909796476364,0.154172293841839,0.667630851268768,-0.790293127298355,-0.955423593521118,0.8591682985425,0.0512255392968655,-0.149093724787235,-0.467742219567299,0.278512424789369,-0.047992866486311,-0.202318012714386,-0.355690322350711,0.0760070607066154
"talk",-0.0492818877100945,0.0308461785316467,-0.284399785101414,-0.451700918376446,-0.604915171861649,-0.787197291851044,-0.364907920360565,-0.0535254776477814,0.239888075739145,-0.178598821163177,0.0274704769253731,-0.0833058655261993,-0.468251064419746,-0.0582889020442963,-0.358227472752333,-0.411798775196075,-0.0788272619247437,0.237659513950348,-1.22496077418327,-0.339985758066177,-0.421561077237129,-0.911529213190079,-0.578933715820312,-0.70569509267807,-0.349102556705475,1.09323918819427,-0.575503140687943,-0.265041161328554,0.239383518695831,0.0019654855132103,-0.592760059982538,-0.352998673915863,-0.581518262624741,-0.409740075469017,0.135429706424475,-0.190819673240185,-0.384336166083813,0.33827069401741,-0.400742143392563,-0.992143779993057,-0.367712572216988,-0.341914840042591,0.322681784629822,0.156311772763729,0.156048595905304,-0.514152526855469,-0.144120424985886,0.130004405975342,-0.0379669666290283,-0.183226481080055
"notch",0.659922212362289,-0.546315390616655,-0.355237111449242,0.710550338029861,-0.0432364922016859,0.294001810252666,0.726503968238831,-0.473967581987381,-0.684863060712814,0.190194629132748,-0.190612956881523,-0.826419457793236,-0.168454796075821,0.623954206705093,0.0187003016471863,0.490409359335899,-0.103581395000219,0.219439566135406,-0.375577159225941,0.14765640348196,-0.617441862821579,-0.416967608034611,0.121958874166012,-1.16304486989975,-0.729840472340584,0.233607778325677,-0.0345342447981238,-0.169870145618916,0.456979110836983,0.287860672920942,-0.523219421505928,-0.451389387249947,0.305451452732086,0.494349658489227,-1.85844564437866,-0.74200002849102,-0.065297644585371,0.765417978167534,-0.0953374058008194,-0.338884145021439,0.410910487174988,1.41383528709412,0.319030568003654,0.327559982426465,0.0977965593338013,-1.15126770734787,0.069464597851038,0.580322926864028,-1.03055840730667,0.368443608283997
"rotation",0.0768741220235825,0.358081148006022,-0.715408354997635,-0.45990128070116,0.024164155125618,-0.133494082838297,0.375863462686539,0.0964999943971634,0.563179314136505,0.722041606903076,-0.338900670409203,0.012536495923996,-0.113547652959824,-0.35340977460146,0.358919948339462,0.618842333555222,0.053538091480732,-0.532049433328211,0.615005493164062,-0.258830308914185,-0.426716767251492,-0.0343700349330902,-0.393182516098022,-0.473222017288208,0.109193462878466,-0.923402532935143,-0.288535833358765,-1.1076774597168,-0.521875321865082,-0.145097255706787,-0.550851248204708,-0.587538580410182,-0.38450576364994,0.129343785345554,-0.0925624817609787,-1.06912732124329,-0.846382260322571,-0.0588977038860321,-0.280688084661961,0.90663069486618,0.101659193634987,0.734444171190262,0.794288724660873,0.52221292257309,0.220769330859184,-0.661472380161285,-0.0441440753638744,-0.385164275765419,-0.210766799747944,0.117559820413589
"photo",0.809665679931641,-0.417182222008705,-0.513522684574127,0.161528915166855,-0.0642459392547607,0.796899534761906,-0.402869783341885,-0.743698745965958,-0.0589304864406586,0.367726163938642,0.172602382488549,-0.395394159480929,-0.273133635520935,-0.151127573102713,-0.772873401641846,-1.4471173286438,-0.40376104414463,-0.200076070614159,-1.18491327762604,1.0635347366333,-0.0265088542364538,0.0609951987862587,-0.105242063989863,-0.617766886949539,0.389390729367733,0.767816290259361,0.846456170082092,-0.175661604851484,0.151416257023811,-0.699012622237206,0.729081436991692,0.917841628193855,-0.319797441363335,-0.810994431376457,-0.77985355257988,0.0736594796180725,0.22799189761281,0.594929277896881,0.645706359297037,-0.0408191680908203,-0.57760851085186,-0.507437855005264,-0.440045699477196,1.89920318126678,-0.705361016094685,0.225801512598991,0.227772533893585,0.607869476079941,0.552633758634329,0.00757545232772827
"recently",0.349433869123459,0.06919707916677,-0.222671791911125,-0.259156830608845,0.558000488672405,0.240517809987068,0.734624620527029,0.763752281665802,-0.121099660755135,-0.479594931006432,-0.694258034229279,-0.00529396533966064,0.452216595411301,-1.15807956457138,-0.186250187456608,-0.908084750175476,0.164059489965439,-0.159977205097675,-0.0664732428267598,-0.424444850534201,0.329152424819767,-0.605325028300285,-0.10509629547596,-0.209544450044632,0.687237240374088,0.0743443556129932,0.733123987913132,-0.144290283322334,-0.997308522462845,0.715303838253021,0.541230022907257,-0.476973138749599,-0.489454157650471,-0.0514244139194489,0.0881449545267969,-0.549174413084984,0.435139632318169,-0.0327473767101765,-0.328903369605541,-0.243393592536449,-0.776089087128639,-0.226346179842949,0.0927760750055313,0.0312697216868401,0.535230796784163,0.00453643873333931,-1.39434427022934,-0.164611869491637,-0.391806840896606,-0.216525512747467
"is",0.511163138784468,-0.39454997330904,0.747646242380142,-0.571055725216866,-0.0466655660420656,0.49655744433403,0.220990404486656,-0.342333100736141,1.74560618400574,0.45800506323576,0.0940586924552917,0.351869255304337,-0.458304956555367,-0.206016346812248,0.566704660654068,0.600520193576813,0.153891146183014,-0.273027112707496,-0.191467076539993,0.553946405649185,0.429171338677406,0.803315162658691,-0.515547808259726,0.724936455488205,0.477185159921646,-0.48558884114027,0.522617667913437,1.3496031165123,-0.315174117684364,-0.61214517802,-0.315950527787209,0.267371863126755,1.74912762641907,-0.925899267196655,0.719394445419312,1.30195641517639,-0.423182226717472,0.243139483034611,0.780064553022385,0.52097886800766,0.17983441054821,-0.541183054447174,0.729436844587326,0.116327583789825,1.33931583166122,1.57280671596527,0.821924388408661,0.358856774866581,-6.85304403305054e-05,0.319441650062799
"except",0.246593311429024,0.224151153117418,0.0203199684619904,-0.080710768699646,-0.0320833623409271,0.433663338422775,-0.183763310313225,1.25358444452286,-0.370542608201504,0.339351452887058,-0.390912132337689,0.441686796955764,-0.0556817576289177,1.55650407075882,-0.58405932970345,-0.346141785383224,0.244701009243727,0.707237869501114,0.240469416603446,0.943906426429749,0.257767207920551,0.348579963669181,-0.110481858253479,-0.2860067486763,-0.781407561153173,-0.19969217479229,0.913503050804138,0.145826458930969,-0.30637663602829,0.566207230091095,0.436745688319206,0.29741995036602,-0.0922065145568922,0.155747015029192,0.0140803456306458,0.280872458592057,-0.2492620870471,-0.319373432546854,0.504300117492676,-0.356868308037519,0.0581463202834129,0.159587644040585,-0.0572175085544586,-0.0458087921142578,0.0743380710482597,-0.406873146537691,0.0908009950071573,0.842300146818161,-0.247498899698257,-0.234081147704273
"retina.",-1.08615678548813,0.18252432346344,-0.801562011241913,0.211546884849668,-0.775793224573135,0.477722879499197,0.14801312237978,-0.297313757240772,-1.06933850049973,0.496627911925316,-0.045187383890152,0.0138197112828493,-1.5575310587883,-0.0375597234815359,0.254606500267982,0.655069127678871,0.526733130216599,-0.427211076021194,-0.532235041260719,-0.748075902462006,-0.690286390483379,0.245497524738312,0.113924860954285,-0.0682679265737534,-0.113114506006241,-0.514727853238583,0.387085825204849,-0.614580556750298,-0.254756689071655,-0.29769202042371,-0.401706323027611,-0.482590615749359,-0.428134744055569,-0.00480735301971436,-0.0447094663977623,-1.16017764806747,-0.193914741277695,0.401573069393635,-0.790815390646458,0.0686647891998291,-0.32321522384882,0.548516407608986,-0.389814928174019,-0.408856779336929,-0.939751625061035,0.0267203077673912,0.894596308469772,-0.787699609994888,0.0236928276717663,-0.388632275164127
